2022-1-1,-80.13492032367722,299.85759525938624,0.0
2022-1-1,-82.77380555070059,315.02933947613224,0.0
2022-1-1,-84.53172117258812,342.39022476210937,0.0
2022-1-1,-84.48721409270397,19.054963019850334,0.0
2022-1-1,-82.67305322695596,45.797030029695236,0.0
2022-1-1,-80.01181870123006,60.59033681927758,0.0
2022-1-1,-77.01567283210551,69.25483682761163,0.0
2022-1-1,-73.87191031447055,74.93813387126922,0.0
2022-1-1,-70.65430187234145,79.03646453595373,0.0
2022-1-1,-67.39647174264985,82.21349282371402,0.0
2022-1-1,-64.11585536610038,84.8157917933969,0.0
2022-1-1,-60.82251958001245,87.0399277031958,0.0
2022-1-1,-57.52283984436636,89.00527821780383,0.0
2022-1-1,-54.221201682516764,90.78858549363545,0.0
2022-1-1,-50.92086059854009,92.44162617266304,0.0
2022-1-1,-47.62440931082042,94.0008417368037,0.0
2022-1-1,-44.33404716462482,95.4928788828233,0.0
2022-1-1,-41.051746702746655,96.93792698530832,0.0
2022-1-1,-37.779362398056044,98.35181141788446,0.0
2022-1-1,-34.518704859742286,99.74735483012425,0.0
2022-1-1,-31.271596921596974,101.13529085093957,0.0
2022-1-1,-28.03991833881019,102.52489661578106,0.0
2022-1-1,-24.82564274581704,103.92444424223109,0.0
2022-1-1,-21.630872703133495,105.34153177291952,0.0
2022-1-1,-18.45787368205854,106.78333329268325,0.0
2022-1-1,-15.309107305861668,108.25679420770787,0.0
2022-1-1,-12.187267660063508,109.76878728174853,0.0
2022-1-1,-9.095320359463372,111.32624104203715,0.0
2022-1-1,-6.0365440106787345,112.9362483870279,0.0
2022-1-1,-3.0145773503820243,114.60615855650757,0.0
2022-1-1,0.4472714607574268,116.34365516701277,2.1701517355229296e-05
2022-1-1,3.1310116994145036,118.15682122447163,96.22290091713955
2022-1-1,5.929432081737068,120.05418802923474,320.3538492528314
2022-1-1,8.718624240792192,122.04501050839632,492.64029639793773
2022-1-1,11.462613617960569,124.13830225430038,612.6622965111519
2022-1-1,14.145366711564627,126.3442422383282,698.387038092476
2022-1-1,16.75519943075114,128.67315278586327,761.7222886657333
2022-1-1,19.281489209473186,131.13559613918784,809.9227703130866
2022-1-1,21.713468525993626,133.74215858926038,847.4857211583992
2022-1-1,24.039735117083065,136.50313348942572,877.3001389149208
2022-1-1,26.24803563011472,139.42808286345985,901.2892493725462
2022-1-1,28.325191652517272,142.5252611519085,920.774364185605
2022-1-1,30.257129929427315,145.80089059470384,936.6877062124635
2022-1-1,32.029015624264744,149.2582989627969,949.7013177948952
2022-1-1,33.625499128035436,152.89695949667913,960.3077248940604
2022-1-1,35.03108546864068,156.7115075884756,968.8718637964563
2022-1-1,36.230629895269715,160.69085687200754,975.6653116656597
2022-1-1,37.20994663586052,164.81757709919822,980.8892537145557
2022-1-1,37.956493969761574,169.06770860131562,984.6900327862571
2022-1-1,38.46007626543764,173.41116950075127,987.1696421251844
2022-1-1,38.713483334579166,177.8128374604417,988.3926160190991
2022-1-1,38.71298009404824,182.2342619282055,988.3902034838283
2022-1-1,38.45857282907411,186.63583021819468,987.1623373961185
2022-1-1,37.95400871140949,190.97910040034878,984.6776301755788
2022-1-1,37.206508653751,195.22896620938684,980.8713955067375
2022-1-1,36.226276984877586,199.35536724181355,975.641463880123
2022-1-1,35.02586172961895,203.33436826592816,968.8412781023518
2022-1-1,33.61945251268954,207.14856408486375,960.2693815545298
2022-1-1,32.02219567788858,210.78689212224361,949.6538412857229
2022-1-1,30.249585893692277,214.24400905377053,936.6292399576166
2022-1-1,28.31697101451741,217.51940629481408,920.7023819873768
2022-1-1,26.23918313130083,220.6164266055298,901.2002655691232
2022-1-1,24.030292194762247,223.54130431936284,877.1892510360419
2022-1-1,21.70347315125173,226.30230357754027,847.3458657665843
2022-1-1,19.27097611353513,228.90899430533628,809.7434699129685
2022-1-1,16.7442008028347,231.37167656078694,761.4874653021581
2022-1-1,14.13391369281889,233.70094271005615,698.0710850186141
2022-1-1,11.450739646428023,235.90736094856882,612.2230508184015
2022-1-1,8.706373857176258,238.00125989097128,492.0085638681765
2022-1-1,5.917227404969188,239.99259168251945,319.735338422819
2022-1-1,3.118767264584915,241.8908563827408,95.41524867543346
2022-1-1,0.4359745134708235,243.7050731775615,1.3817060114934137e-05
2022-1-1,-3.0281572805370085,245.44378498174086,0.0
2022-1-1,-6.0504790279349026,247.11508852526956,0.0
2022-1-1,-9.109600188801545,248.72668443537475,0.0
2022-1-1,-12.201881842867255,250.2859421591956,0.0
2022-1-1,-15.324044266714658,251.79997878419323,0.0
2022-1-1,-18.473120992033312,253.2757525671457,0.0
2022-1-1,-21.646416003509696,254.72017213504688,0.0
2022-1-1,-24.841464530362803,256.14022650225286,0.0
2022-1-1,-28.0559978527748,257.54314377951096,0.0
2022-1-1,-31.287908540720426,258.93658868988217,0.0
2022-1-1,-34.53521612686072,260.32891652482647,0.0
2022-1-1,-37.79603290689321,261.7295099401335,0.0
2022-1-1,-41.06852501744513,263.1492373158866,0.0
2022-1-1,-44.350866780657256,264.60109594342,0.0
2022-1-1,-47.64118452977309,266.10114192712194,0.0
2022-1-1,-50.9374789561353,267.6698743128894,0.0
2022-1-1,-54.237513054320544,269.334364418132,0.0
2022-1-1,-57.53864154741285,271.1316510994229,0.0
2022-1-1,-60.837531218342384,273.11437406936346,0.0
2022-1-1,-64.12967807095248,275.3605627556784,0.0
2022-1-1,-67.4085200001111,277.9915856029051,0.0
2022-1-1,-70.6636777990725,281.2072050511736,0.0
2022-1-1,-73.87716031616367,285.35929978105355,0.0
2022-1-1,-77.01428243619857,291.120355992107,0.0
2022-1-2,-79.99910208884327,299.89893434820374,0.0
2022-1-2,-82.6399919028568,314.83606942960387,0.0
2022-1-2,-84.4213172627487,341.56362524589616,0.0
2022-1-2,-84.44185858917376,17.724413132473245,0.0
2022-1-2,-82.68671733332994,44.73375154313001,0.0
2022-1-2,-80.05628161508595,59.846451113204424,0.0
2022-1-2,-77.07571869024996,68.70930819323769,0.0
2022-1-2,-73.94049903634182,74.51333222509905,0.0
2022-1-2,-70.72787938455839,78.68941739682883,0.0
2022-1-2,-67.47304694235378,81.91947813069581,0.0
2022-1-2,-64.19421022484245,84.55969336528304,0.0
2022-1-2,-60.90185259865087,86.8119640134291,0.0
2022-1-2,-57.60258995491368,88.79880539735727,0.0
2022-1-2,-54.3009554308643,90.59890189422075,0.0
2022-1-2,-51.00029830799421,92.26528705542506,0.0
2022-1-2,-47.703272466217584,93.83524678104142,0.0
2022-1-2,-44.412118952449916,95.33601275570058,0.0
2022-1-2,-41.12883812778986,96.78819100468841,0.0
2022-1-2,-37.85530260412735,98.20791049413852,0.0
2022-1-2,-34.59333540823292,99.60821885298967,0.0
2022-1-2,-31.344766442897832,101.00001949721336,0.0
2022-1-2,-28.111478305911742,102.39271945516948,0.0
2022-1-2,-24.895445292415115,103.7946907989716,0.0
2022-1-2,-21.698767621998066,105.21360953674764,0.0
2022-1-2,-18.523705758300505,106.65671105120158,0.0
2022-1-2,-15.37271513894657,108.13098871104992,0.0
2022-1-2,-12.24848132121615,109.64335343743463,0.0
2022-1-2,-9.15395913454272,111.20076444516438,0.0
2022-1-2,-6.092415424760792,112.81033911158634,0.0
2022-1-2,-3.0674749435481536,114.47944717910211,0.0
2022-1-2,0.40482472906493905,116.21579031347792,3.3775929020022073e-06
2022-1-2,3.08689361337631,118.02746787724564,92.92800951881493
2022-1-2,5.887693851228578,119.9230280355676,317.58298616074836
2022-1-2,8.680100921081182,121.91149908910121,490.89210288318884
2022-1-2,11.428194039688341,124.00239560329096,611.6160855396992
2022-1-2,14.115467727740736,126.20569147285738,697.7728397311378
2022-1-2,16.730210812056242,128.53174651634322,761.383340065965
