2022-7-7,9440.454866626951
2022-7-8,9434.279900077669
2022-7-9,9428.083273543341
2022-7-10,9421.867477031534
2022-7-11,9415.63482833872
2022-7-12,9409.387406596608
2022-7-13,9403.126991015724
2022-7-14,9396.854998441226
2022-7-15,9390.572418489817
2022-7-16,9384.279760774143
2022-7-17,9377.97703816703
2022-7-18,9371.663799227008
2022-7-19,9365.339203833097
2022-7-20,9359.00212102272
2022-7-21,9352.651233855651
2022-7-22,9346.285152013443
2022-7-23,9339.902539496494
2022-7-24,9333.502254046329
2022-7-25,9327.083469184754
2022-7-26,9320.645729961254
2022-7-27,9314.188889785935
2022-7-28,9307.712891994604
2022-7-29,9301.217397492934
2022-7-30,9294.7013169118
2022-7-31,9288.162374704689
2022-8-1,9281.596879107876
2022-8-2,9274.999860666656
2022-8-3,9268.365676348078
2022-8-4,9261.68906819247
2022-8-5,9254.966484619625
2022-8-6,nan
2022-8-7,9241.383804937026
2022-8-8,9234.531435948182
2022-8-9,9227.64697830656
2022-8-10,9220.738255409564
2022-8-11,9213.813610096784
2022-8-12,9206.881378284474
2022-8-13,9199.949127847209
2022-8-14,9193.022624765677
2022-8-15,9186.104506302776
2022-8-16,9179.192687785968
2022-8-17,9172.278665180454
2022-8-18,9165.34614087637
2022-8-19,9158.370769796931
2022-8-20,9151.322132109575
2022-8-21,9144.168842740992
2022-8-22,9136.886276239875
2022-8-23,9129.463522866405
2022-8-24,9121.904543216466
2022-8-25,9114.223133267382
2022-8-26,9106.437997335546
2022-8-27,nan
2022-8-28,9090.64342727583
2022-8-29,9082.677283094421
2022-8-30,9074.687834246806
2022-8-31,9066.681212692269
2022-9-1,9058.649520514187
2022-9-2,9050.567766373739
2022-9-3,9042.395089931917
2022-9-4,9034.083559763563
2022-9-5,9025.594807714162
2022-9-6,9016.91618732563
2022-9-7,9008.062109837483
2022-9-8,8999.061145200412
2022-9-9,8989.946539972347
2022-9-10,8980.752889803212
2022-9-11,8971.51286468819
2022-9-12,8962.252416284826
2022-9-13,8952.984439344942
2022-9-14,8943.701689810752
2022-9-15,8934.371337632789
2022-9-16,8924.935731629319
2022-9-17,8915.32502239604
2022-9-18,8905.482408142467
2022-9-19,8895.387892283718
2022-9-20,8885.057472737262
2022-9-21,8874.523248226971
2022-9-22,8863.82204911215
2022-9-23,8852.992075449114
2022-9-24,8842.069192231522
2022-9-25,8831.08143984182
2022-9-26,8820.041856792743
2022-9-27,8808.940777906066
2022-9-28,8797.740694354201
2022-9-29,8786.379157241217
2022-9-30,8774.785570270904
2022-10-1,8762.910277758283
2022-10-2,8750.746948994854
2022-10-3,8738.32551397767
2022-10-4,8725.689926043597
2022-10-5,nan
2022-10-6,8699.968417248609
2022-10-7,8686.9768308927
2022-10-8,8673.951256803448
2022-10-9,8660.915947584655
2022-10-10,8647.87522860285
2022-10-11,8634.809049114772
2022-10-12,8621.673570579596
2022-10-13,8608.41062808528
2022-10-14,8594.967087107332
2022-10-15,8581.316381127763
2022-10-16,8567.46544038952
2022-10-17,8553.440612084503
2022-10-18,8539.27186683955
2022-10-19,8524.987638669676
2022-10-20,8510.613633635243
2022-10-21,8496.172119645382
2022-10-22,8481.681503188096
2022-10-23,8467.156039025978
2022-10-24,8452.605251971161
2022-10-25,8438.032636907672
2022-10-26,8423.433937465421
2022-10-27,8408.79666895361
2022-10-28,8394.102905109601
2022-10-29,8379.335584025372
2022-10-30,8364.486510002174
2022-10-31,8349.562826763093
2022-11-1,8334.588296636974
2022-11-2,8319.598288788266
2022-11-3,8304.632350762495
2022-11-4,8289.729278273568
2022-11-5,8274.924846528822
2022-11-6,8260.250145299306
2022-11-7,8245.729863279139
2022-11-8,8231.380664090615
2022-11-9,8217.210030005223
2022-11-10,8203.216167189325
2022-11-11,8189.389725882987
2022-11-12,8175.717931050745
2022-11-13,8162.190833931023
2022-11-14,8148.807618970889
2022-11-15,8135.579380587279
2022-11-16,8122.526503710553
2022-11-17,8109.674050781459
2022-11-18,8097.0495683400295
2022-11-19,8084.682772448285
2022-11-20,8072.605345393911
2022-11-21,8060.85041203785
2022-11-22,8049.4516409184225
2022-11-23,8038.441978602388
2022-11-24,8027.852062935292
2022-11-25,8017.708383205
2022-11-26,8008.031299129724
2022-11-27,7998.833161024603
2022-11-28,7990.117002370078
2022-11-29,7981.876530854224
2022-11-30,7974.098240955854
2022-12-1,7966.7661269616265
2022-12-2,7959.8683987037075
2022-12-3,7953.4038541731825
2022-12-4,7947.384340585271
2022-12-5,7941.831524762133
2022-12-6,7936.771168338201
2022-12-7,7932.229733529036
2022-12-8,7928.233529087413
2022-12-9,7924.808442100962
2022-12-10,7921.979637630154
2022-12-11,7919.77119771324
2022-12-12,7918.205714183195
2022-12-13,7917.303847130706
2022-12-14,7917.083863164799
2022-12-15,7917.561182189451
2022-12-16,7918.7479744038865
2022-12-17,7920.652847432598
2022-12-18,7923.280650579619
2022-12-19,7926.632415784055
2022-12-20,7930.705469748921
2022-12-21,7935.493767235677
2022-12-22,7940.988478400927
2022-12-23,7947.178785755481
2022-12-24,7954.052732638336
2022-12-25,7961.597885240965
2022-12-26,7969.801595332921
2022-12-27,7978.650795310959
2022-12-28,7988.131451158406
2022-12-29,7998.227927614676
2022-12-30,8008.92251549868
2022-12-31,8020.195250852968
