2023-1-1,10:15,28.18933334420499,142.3489021612075,919.5798220546194,96.24954424876084
2023-1-1,10:30,30.12972311517395,145.61303060491122,935.6966366662733,102.73870172269122
2023-1-1,10:45,31.9109762995262,149.0586990975029,948.8768741230197,108.44923059533451
2023-1-1,11:0,33.517776082512775,152.6856239976341,959.6226197581834,177.27008689515583
2023-1-1,11:15,34.93463631178987,156.48874574461496,968.3056954537749,183.62371193980286
2023-1-1,11:30,36.14638928838465,160.4573371141524,975.202779901371,188.63477784228596
2023-1-1,11:45,37.13878782898996,164.57436275041135,980.5189512995466,192.28085582544318
2023-1-1,12:0,37.899186199569186,168.81626423588446,984.4036216489143,194.5510943841374
2023-1-1,12:15,38.417242059842366,173.1533290944157,986.9612963785153,195.4468295795412
2023-1-1,12:30,38.68556082444428,177.5507310270455,988.2586587424528,194.98150284496796
2023-1-1,12:45,38.70019553504544,181.9702053046757,988.3288928425701,193.17978810530755
2023-1-1,13:0,38.46092745329166,186.37219092578084,987.1737775243738,190.07600467712876
2023-1-1,13:15,37.97128186780755,190.7181582595395,984.7637974113526,185.7120668253359
2023-1-1,13:30,37.23827649352499,194.9727884514782,981.0362839757096,180.13534710923014
2023-1-1,13:45,36.27194350770552,199.10571389220468,975.8913687658569,173.39685128792084
2023-1-1,14:0,35.084697468183144,203.0926361755645,969.185252945953,105.85525209686688
2023-1-1,14:15,33.69063575250569,206.91576987194674,960.719931316784,100.1646553217136
2023-1-1,14:30,32.10485178493074,210.56368785482886,950.2279520336356,93.83793391193676
2023-1-1,14:45,30.342821603741783,214.03072104605403,937.3499094147913,86.9146164713764
2023-1-1,15:0,28.419901952743903,217.31608680271202,921.6009220423681,79.43805068835718
2023-1-1,15:15,26.350954041162947,220.42290967068732,902.3198349357299,71.45740852745412
2023-1-1,15:30,24.150090153585133,223.35725942032533,878.5904151327995,63.03058519731499
2023-1-1,15:45,21.83053435671593,226.1272832224276,849.1156150504169,54.22859599906903
2023-1-1,16:0,19.404586591507798,228.74247377425337,812.0103508732653,45.142699801114624
2023-1-1,16:15,16.883690341425048,231.2130854662941,764.4478723038845,35.896791093730506
2023-1-1,16:30,14.27863938524189,233.54968893527635,702.0362759372299,26.670559548697355
2023-1-1,16:45,11.600046799880712,235.7628479717703,617.7028007341245,17.745939392480686
2023-1-1,17:0,8.859491714020198,237.86289864424705,499.8351770934131,9.60652943418716
2023-1-1,17:15,6.072924535718875,239.8598080483518,330.96546513305606,3.152888786375331
